id	interarrival	mongrel	database	transfer	total
525	14.0	0.03783	0.56627	0.02572	0.62982
526	69.0	0.03579	0.54178	0.02574	0.60331
527	44.0	0.03757	0.52454	0.11421	0.67632
528	2.0	0.03834	0.54473	0.0176499999999999	0.60072
529	39.0	0.12096	0.67326	0.24462	1.03884
530	39.0	0.04064	0.54633	0.0401900000000001	0.62716
531	38.0	0	0.00000	0.00086	0.00086
532	6.0	0.03904	0.54582	0.02349	0.60835
533	55.0	0.47084	0.68350	0.04369	1.19803
534	21.0	0.55761	0.70496	0.4772	1.73977
535	7.0	0.06387	0.52569	0.0340200000000001	0.62358
536	80.0	0.03646	0.57132	0.03609	0.64387
537	19.0	0.05254	0.52284	0.02846	0.60384
538	106.0	0.04235	0.51712	0.0236	0.58307
539	40.0	0.14663	0.66679	0.26038	1.07380
540	0.0	0	0.00000	0.00279	0.00279
541	128.0	0.85811	0.80456	1.54945	3.21212
542	26.0	0.08694	0.54759	0.03026	0.66479
543	46.0	0.04795	0.54994	0.0301899999999999	0.62808
544	32.0	0.18235	0.57886	0.0513899999999999	0.81260
545	67.0	0.10546	0.54931	0.0520700000000001	0.70684
546	75.0	0.04879	0.55255	0.02389	0.62523
547	83.0	0.14275	0.54757	0.0266099999999999	0.71693
548	133.0	0.20914	0.56541	0.0549700000000001	0.82952
549	75.0	0.08206	0.52362	0.06468	0.67036
550	22.0	0.03465	0.52970	0.03002	0.59437
551	3.0	0	0.00000	0.00072	0.00072
552	207.0	0.08281	0.55502	0.0342600000000001	0.67209
553	13.0	0.08941	0.53447	0.14814	0.77202
554	44.0	0.04157	0.53945	0.02825	0.60927
555	83.0	0.03500	0.55692	0.02381	0.61573
556	70.0	0.18233	0.53674	0.06067	0.77974
557	20.0	0	0.00000	0.00063	0.00063
558	3.0	0	0.00000	0.00278	0.00278
559	33.0	0.14804	0.56267	0.0389299999999999	0.74964
560	38.0	0	0.00000	0.00066	0.00066
561	2.0	0.03672	0.57620	0.02193	0.63485
562	37.0	0.08441	0.56244	0.0139899999999999	0.66084
563	4.0	0.04171	0.52838	0.0262	0.59629
564	61.0	0.08039	0.52564	0.04947	0.65550
565	65.0	0.04958	0.52958	0.02455	0.60371
566	104.0	0.03947	0.52311	0.02832	0.59090
567	102.0	0.05487	0.54799	0.0346000000000001	0.63746
568	137.0	0	0.00000	0.00065	0.00065
569	89.0	0.03915	0.53808	0.02771	0.60494
570	1.0	0.03675	0.67642	0.0256700000000001	0.73884
571	1.0	0.03696	0.56176	0.02476	0.62348
572	19.0	0.06785	0.55330	0.0393	0.66045
573	1.0	0.04531	0.57963	0.02846	0.65340
574	2.0	0.03570	0.55287	0.0253800000000001	0.61395
575	1.0	0.04697	0.57596	0.0254300000000001	0.64836
576	0.0	0.03547	0.57517	0.0253800000000001	0.63602
577	2.0	0.28014	0.70028	0.1681	1.14852
578	1.0	0.13664	0.58620	0.02501	0.74785
579	1.0	0.03960	0.54304	0.0198400000000001	0.60248
580	1.0	0.16554	0.56336	0.0446	0.77350
581	1.0	0.14434	0.59046	0.03384	0.76864
582	2.0	0.04788	0.56304	0.10481	0.71573
583	2.0	0.13263	0.56199	0.05179	0.74641
584	1.0	0.05180	0.59545	0.03723	0.68448
585	1.0	0.04814	0.52785	0.02361	0.59960
586	3.0	0.69339	0.75234	1.00525	2.45098
587	2.0	0.05698	0.55310	0.0304899999999999	0.64057
588	105.0	0.03517	0.56602	0.03144	0.63263
589	158.0	0.10966	0.55854	0.05346	0.72166
590	8.0	0.04142	0.52398	0.0347499999999999	0.60015
591	83.0	0.05391	0.58514	0.02556	0.66461
592	41.0	0.15104	0.58800	0.0306000000000001	0.76964
593	30.0	0.07214	0.60273	0.0511	0.72597
594	11.0	0.03355	0.52747	0.024	0.58502
595	42.0	0.06945	0.54148	0.13961	0.75054
596	1.0	0.28009	0.55690	0.00819999999999999	0.84519
597	40.0	0.03597	0.55352	0.02834	0.61783
598	41.0	0.03969	0.51697	0.0254799999999999	0.58214
599	9.0	0	0.00000	0.00064	0.00064
600	74.0	0.03670	0.54572	0.12072	0.70314
601	24.0	0.06027	0.54380	0.04073	0.64480
602	54.0	0.06407	0.54766	0.02803	0.63976
603	16.0	0.13439	0.51248	0.01879	0.66566
604	31.0	0.03140	0.53533	0.02776	0.59449
605	51.0	0.12135	0.55096	0.02658	0.69889
606	55.0	0.07254	0.52869	0.0364700000000001	0.63770
607	21.0	0.27895	0.56829	0.18891	1.03615
608	86.0	0	0.00049	0.00013	0.00062
609	77.0	0.04800	0.52785	0.0300099999999999	0.60586
610	51.0	0.03553	0.53689	0.0219300000000001	0.59435
611	69.0	0	0.00000	0.00061	0.00061
612	78.0	0.08754	0.55551	0.13936	0.78241
613	92.0	0.04036	0.55550	0.02658	0.62244
614	49.0	0.35573	0.69789	0.49089	1.54451
615	1.0	0.03398	0.51764	0.01877	0.57039
616	32.0	0.03510	0.52007	0.03045	0.58562
617	83.0	0.03685	0.54070	0.02218	0.59973
618	49.0	0.10754	0.53193	0.05132	0.69079
619	24.0	0.03607	0.58776	0.01869	0.64252
620	91.0	0.03828	0.54681	0.01758	0.60267
621	44.0	0.12071	0.53217	0.02527	0.67815
622	27.0	0.03781	0.53925	0.0181	0.59516
623	25.0	0	0.00000	0.00069	0.00069
624	72.0	0.03965	0.52653	0.0278499999999999	0.59403
625	41.0	0.03427	0.57678	0.02405	0.63510
626	22.0	0.07440	0.54628	0.04262	0.66330
627	20.0	0.12475	0.53460	0.02394	0.68329
628	30.0	0	0.00000	0.00061	0.00061
629	37.0	0.24326	0.54596	0.09341	0.88263
630	9.0	0	0.00000	0.00061	0.00061
631	90.0	0.03337	0.55201	0.13111	0.71649
632	82.0	0.15765	0.57335	0.02508	0.75608
633	2.0	0.03792	0.51923	0.01824	0.57539
634	24.0	0.09381	0.55647	0.05643	0.70671
635	16.0	0.03295	0.55278	0.0181999999999999	0.60393
636	88.0	0.19750	0.55844	0.0617399999999999	0.81768
637	47.0	0.17622	0.89054	0.03456	1.10132
638	0.0	0.23016	0.89303	0.0624399999999999	1.18563
639	28.0	0	0.00000	0.00062	0.00062
640	10.0	0.07580	0.54602	0.0420900000000001	0.66391
641	33.0	0.13431	0.54197	0.02214	0.69842
642	65.0	0.03299	0.56043	0.02749	0.62091
643	1.0	0	0.00000	0.00067	0.00067
644	7.0	0	0.00000	0.00079	0.00079
645	13.0	0.03705	0.54353	0.036	0.61658
646	37.0	0.67953	0.71074	1.02482	2.41509
647	2.0	0.03290	0.53625	0.01881	0.58796
648	52.0	0.04141	0.54120	0.0257900000000001	0.60840
649	7.0	0.04583	0.54302	0.0346	0.62345
650	151.0	0.13487	0.52799	0.0243600000000002	0.68722
651	29.0	0	0.00000	0.00063	0.00063
652	3.0	0	0.00000	0.00065	0.00065
653	48.0	0.34459	0.71006	0.43747	1.49212
654	0.0	0.07209	0.56683	0.02568	0.66460
655	68.0	0.23076	0.56076	0.05003	0.84155
656	4.0	0.16683	0.55312	0.03882	0.75877
657	56.0	0	0.00000	0.00062	0.00062
658	11.0	0.18270	0.54441	0.03934	0.76645
659	7.0	0	0.00000	0.00065	0.00065
660	33.0	0.16536	0.57800	0.0398200000000001	0.78318
661	138.0	0.12837	0.53620	0.01842	0.68299
662	14.0	0.31649	0.58752	0.2452	1.14921
663	1.0	0.03286	0.53006	0.1083	0.67122
664	78.0	0.17380	0.65434	0.0505099999999999	0.87865
665	36.0	0.05191	0.54250	0.02375	0.61816
666	1.0	0.05398	0.54007	0.0246	0.61865
667	9.0	0.04961	0.83758	0.02101	0.90820
668	27.0	2.77008	0.86374	0.59524	4.22906
669	15.0	0.04149	0.53685	0.0248099999999999	0.60315
670	37.0	0.85717	0.79356	1.53442	3.18515
671	63.0	0	0.01212	0.02469	0.03681
672	38.0	0.21342	0.59916	0.0952700000000001	0.90785
673	75.0	0.03324	0.68461	0.0348799999999999	0.75273
674	22.0	0.23564	0.58691	0.09462	0.91717
675	0.0	0.22027	0.59238	0.09882	0.91147
676	13.0	0.03774	0.52444	0.0263099999999999	0.58849
677	0.0	0	0.00000	0.00065	0.00065
678	43.0	0.04044	0.54714	0.02969	0.61727
679	66.0	0.18565	0.55908	0.05691	0.80164
680	15.0	0.03420	0.61903	0.0317500000000001	0.68498
681	5.0	0	0.02304	0.01051	0.03355
682	37.0	0.04253	0.55170	0.03322	0.62745
683	41.0	0.03932	0.51789	0.02441	0.58162
684	35.0	0.05435	0.53205	0.0251399999999999	0.61154
685	131.0	0.04318	0.53770	0.0485500000000001	0.62943
686	32.0	0	0.00000	0.00062	0.00062
687	138.0	0.25256	0.54337	0.0948	0.89073
688	2.0	0.18959	0.55403	0.05609	0.79971
689	3.0	0.10685	0.57535	0.14545	0.82765
690	11.0	0.20563	0.55002	0.0848200000000001	0.84047
691	0.0	0.07146	0.55119	0.0388000000000001	0.66145
692	2.0	0.11619	0.57712	0.17181	0.86512
693	1.0	0.42087	0.58796	0.24191	1.25074
694	1.0	0.24420	0.54919	0.08074	0.87413
695	20.0	0.04113	0.59556	0.02747	0.66416
696	26.0	0	0.00000	0.00064	0.00064
697	215.0	0.04321	0.53403	0.02423	0.60147
698	53.0	0.96072	0.80821	1.57136	3.34029
699	118.0	0.14645	0.65869	0.03308	0.83822
700	80.0	0.16040	0.61663	0.29496	1.07199
701	78.0	0.31683	0.66834	0.39909	1.38426
702	49.0	0.03842	0.54166	0.02108	0.60116
703	7.0	0	0.00000	0.00063	0.00063
704	34.0	0.04271	0.51685	0.0274799999999999	0.58704
705	38.0	0.15632	0.57871	0.28546	1.02049
706	4.0	0.03515	0.68541	0.14945	0.87001
707	13.0	0.07393	0.57926	0.28792	0.94111
708	6.0	0.33343	0.67863	0.39642	1.40848
709	38.0	0.04408	0.54066	0.02398	0.60872
710	17.0	0.03574	0.55925	0.01766	0.61265
711	2.0	0.13228	0.55224	0.0297200000000001	0.71424
712	6.0	0.04123	0.51488	0.02632	0.58243
713	63.0	0	0.00000	0.00121	0.00121
714	20.0	0.03622	0.58680	0.02106	0.64408
715	42.0	0.05783	0.56289	0.12109	0.74181
716	37.0	0.11173	0.55412	0.0851700000000001	0.75102
717	87.0	0.04246	0.54753	0.0223000000000001	0.61229
718	34.0	0.19421	0.56132	0.0405599999999999	0.79609
719	7.0	0.03676	0.51789	0.02403	0.57868
720	120.0	0.95160	0.84244	1.55286	3.34690
721	5.0	0.19223	0.53113	0.04127	0.76463
722	16.0	0	0.00000	0.00062	0.00062
723	26.0	0.26260	0.58863	0.18236	1.03359
724	9.0	0.04793	0.54518	0.0734199999999999	0.66653
725	32.0	0.48776	0.70989	0.50198	1.69963
726	41.0	0.04471	0.52311	0.02982	0.59764
727	36.0	0.40841	0.72171	1.6899	2.82002
728	18.0	0.04174	0.56662	0.04205	0.65041
729	18.0	0	0.00000	0.00065	0.00065
730	11.0	0.03852	0.53824	0.0229699999999999	0.59973
731	7.0	0.04266	0.54892	0.02705	0.61863
732	76.0	0.16530	0.54726	0.0289200000000001	0.74148
733	83.0	0.03383	0.57165	0.02383	0.62931
734	41.0	0.03875	0.55869	0.02412	0.62156
735	48.0	0.06144	0.60183	0.03487	0.69814
736	24.0	0.14087	0.54808	0.01967	0.70862
737	28.0	0.03763	0.53973	0.0273999999999999	0.60476
738	25.0	0.14552	0.54215	0.03008	0.71775
739	10.0	0.04042	0.54280	0.02229	0.60551
740	37.0	0.07900	0.54914	0.03639	0.66453
741	5.0	0.05906	0.55331	0.02961	0.64198
742	19.0	0	0.00000	0.00062	0.00062
743	24.0	0	0.00000	0.00062	0.00062
744	29.0	0.04373	0.56595	0.02959	0.63927
745	7.0	0.03720	0.54743	0.14542	0.73005
746	65.0	0.10386	0.54635	0.05479	0.70500
747	52.0	0.04204	0.52280	0.02804	0.59288
748	42.0	0.04988	0.54440	0.0345099999999999	0.62879
749	117.0	0.14146	0.52339	0.0273099999999999	0.69216
750	41.0	0.04983	0.53844	0.0379999999999999	0.62627
751	20.0	0.07062	0.54475	0.11783	0.73320
752	26.0	0.16854	0.54537	0.0249499999999999	0.73886
753	5.0	0.07747	0.53662	0.0474899999999999	0.66158
754	43.0	2.85059	0.86932	0.59523	4.31514
755	79.0	0.04261	0.62398	0.0391899999999999	0.70578
756	79.0	0.04288	0.52938	0.02842	0.60068
757	3.0	0	0.00000	0.00061	0.00061
758	1.0	0.03372	0.55030	0.02005	0.60407
759	8.0	0.88546	0.79619	1.54466	3.22631
760	70.0	0.15248	0.54620	0.03512	0.73380
761	46.0	0.04084	0.53671	0.0224799999999999	0.60003
762	75.0	0.18310	0.61512	0.05163	0.84985
763	8.0	0.14402	0.55059	0.0308099999999999	0.72542
764	12.0	0.05247	0.62330	0.02786	0.70363
765	112.0	0.03580	0.51638	0.0260300000000001	0.57821
766	56.0	0.05998	0.55251	0.0348700000000001	0.64736
767	63.0	0	0.00000	0.00062	0.00062
768	104.0	0.08365	0.56359	0.15218	0.79942
769	16.0	0.05785	0.53375	0.0346000000000001	0.62620
770	25.0	0	0.00000	0.00091	0.00091
771	89.0	0.03643	0.54117	0.0375	0.61510
772	27.0	0.09606	0.55919	0.05444	0.70969
773	8.0	0	0.02129	0.00949	0.03078
774	3.0	0.04249	0.55187	0.02555	0.61991
775	36.0	0.03499	0.53796	0.0311600000000001	0.60411
776	49.0	0.06073	0.55840	0.0822400000000001	0.70137
777	37.0	0.16383	0.53358	0.0284599999999999	0.72587
778	30.0	2.82357	0.86402	0.59365	4.28124
779	25.0	0.14083	0.55040	0.0275	0.71873
780	55.0	0.04730	0.53235	0.02812	0.60777
781	56.0	0.91096	0.77876	1.55115	3.24087
782	26.0	0.12675	0.54516	0.02667	0.69858
783	21.0	0.94851	0.78362	1.58033	3.31246
784	60.0	0.08132	0.58624	0.0372500000000001	0.70481
785	2.0	0.05263	0.55560	0.03461	0.64284
786	82.0	0	0.00000	0.00064	0.00064
787	42.0	0.04483	0.53482	0.02497	0.60462
788	164.0	0.26800	0.55545	0.10009	0.92354
789	2.0	0.15154	0.62259	0.03589	0.81002
790	103.0	0.17893	0.52538	0.0361	0.74041
791	22.0	0	0.00000	0.00062	0.00062
792	107.0	0.14803	0.55707	0.032	0.73710
793	28.0	0.87117	0.78791	1.5748	3.23388
794	27.0	0	0.00000	0.00061	0.00061
795	5.0	0.04291	0.52480	0.03674	0.60445
796	76.0	0.04348	0.53678	0.0224800000000001	0.60274
797	29.0	0	0.00000	0.00062	0.00062
798	59.0	0.09249	0.52694	0.0575800000000001	0.67701
799	6.0	0.13606	0.56593	0.20704	0.90903
800	63.0	0.53662	0.72806	1.60506	2.86974
801	37.0	0.03770	0.51315	0.01939	0.57024
802	18.0	0.04460	0.53586	0.0266500000000001	0.60711
803	43.0	0.04082	0.55672	0.02212	0.61966
804	14.0	0.04490	0.58117	0.02067	0.64674
805	67.0	0.03509	0.53009	0.0293000000000001	0.59448
806	5.0	0.24441	0.62016	0.10133	0.96590
807	9.0	0.13677	0.56725	0.10167	0.80569
808	15.0	0.24249	0.56122	0.10901	0.91272
809	13.0	0.13934	0.77638	0.0253800000000001	0.94110
810	41.0	0.04784	0.58110	0.02339	0.65233
811	12.0	0.11211	0.54663	0.17675	0.83549
812	20.0	0.20354	0.55725	0.05349	0.81428
813	10.0	0.04363	0.54364	0.0233500000000001	0.61062
814	57.0	0.08598	0.56638	0.0402300000000001	0.69259
815	25.0	0.03513	0.51861	0.03346	0.58720
816	83.0	0.04690	0.54286	0.03238	0.62214
817	8.0	0	0.00000	0.00063	0.00063
818	28.0	0.14710	0.65575	0.02067	0.82352
819	33.0	0.08256	0.55194	0.03769	0.67219
820	40.0	0.27933	0.57024	0.10495	0.95452
821	16.0	0.04465	0.55175	0.02856	0.62496
822	1.0	0.22826	0.58146	0.10221	0.91193
823	8.0	0.05067	0.54402	0.0267200000000001	0.62141
824	4.0	0.25819	0.58309	0.10912	0.95040
825	21.0	0.03153	0.55741	0.03684	0.62578
826	1.0	0	0.00000	0.00067	0.00067
827	10.0	0.43791	0.69548	0.04296	1.17635
828	4.0	0.07640	0.54069	0.0375599999999999	0.65465
829	40.0	0.13205	0.54692	0.03513	0.71410
830	1.0	0	0.00000	0.00062	0.00062
831	52.0	0	0.00000	0.00062	0.00062
832	3.0	0.21989	0.57566	0.10294	0.89849
833	17.0	0.03155	0.54136	0.02229	0.59520
834	45.0	0.04177	0.56595	0.0278800000000001	0.63560
835	5.0	0.19520	0.52655	0.05796	0.77971
836	25.0	0.20439	0.58320	0.17356	0.96115
837	26.0	0.04485	0.52207	0.0274300000000001	0.59435
838	12.0	0.24510	0.57923	0.18356	1.00789
839	13.0	0.07742	0.54483	0.0354499999999999	0.65770
840	2.0	0.03887	1.34710	0.0378500000000002	1.42382
841	1.0	0.07548	1.34401	0.14151	1.56100
842	7.0	0.10800	0.56540	0.06293	0.73633
843	50.0	0.23485	0.55873	0.10591	0.89949
844	6.0	0.04860	0.54171	0.03074	0.62105
845	1.0	0.19581	0.56773	0.0619499999999999	0.82549
846	37.0	0.08798	0.55347	0.0529000000000001	0.69435
847	4.0	0.03289	0.51884	0.02229	0.57402
848	42.0	0.10530	0.61297	0.05955	0.77782
849	7.0	0.04220	0.57729	0.02581	0.64530
850	41.0	0.08926	0.56210	0.05458	0.70594
851	52.0	0.03650	0.56095	0.0241000000000001	0.62155
852	16.0	0.09990	0.57203	0.05787	0.72980
853	21.0	0.04321	0.54010	0.02839	0.61170
854	11.0	0.09807	0.53360	0.0570400000000001	0.68871
855	35.0	0.13063	0.63998	0.0219199999999999	0.79253
856	1.0	0.08057	0.55128	0.05689	0.68874
857	40.0	0.15631	0.82010	0.18534	1.16175
858	42.0	0.05010	0.52560	0.02494	0.60064
859	36.0	0.14029	0.53770	0.0258200000000001	0.70381
860	6.0	0.19923	0.56311	0.0505599999999999	0.81290
861	23.0	0.17649	0.57416	0.03637	0.78702
862	53.0	0.04968	0.53905	0.03776	0.62649
863	3.0	0.11112	0.57178	0.0556500000000001	0.73855
864	67.0	0.19397	0.54312	0.03623	0.77332
865	43.0	0.07849	0.55468	0.037	0.67017
866	30.0	0.16648	0.90480	0.0462199999999999	1.11750
867	1.0	0.33806	0.97997	0.24673	1.56476
868	32.0	0.04259	0.56877	0.02681	0.63817
869	27.0	0.04394	0.53137	0.03542	0.61073
870	10.0	0.03738	0.53983	0.02405	0.60126
871	38.0	0.13986	0.53980	0.0295300000000001	0.70919
872	7.0	0	0.00000	0.00062	0.00062
873	3.0	0	0.00000	0.00062	0.00062
874	37.0	0.04116	0.56795	0.0252100000000001	0.63432
875	12.0	0.04343	0.54879	0.0356500000000001	0.62787
876	69.0	0.04010	0.51921	0.02454	0.58385
877	68.0	0.22457	0.63006	0.17369	1.02832
878	41.0	0.11162	0.54956	0.0865499999999999	0.74773
879	40.0	0.07770	0.54211	0.12745	0.74726
880	22.0	0.13020	0.56020	0.07994	0.77034
881	2.0	2.84458	0.85879	0.60869	4.31206
882	4.0	0.12318	0.54344	0.0958600000000001	0.76248
883	25.0	0.03675	0.55061	0.01908	0.60644
884	5.0	0.03658	0.54354	0.0224799999999999	0.60260
885	38.0	0.19936	0.60910	0.0536500000000001	0.86211
886	45.0	0.03421	0.54586	0.03385	0.61392
887	34.0	0.03701	0.53891	0.0189400000000001	0.59486
888	15.0	0.03574	0.53905	0.02374	0.59853
889	2.0	0.17512	0.53157	0.0531	0.75979
890	4.0	0.11283	0.58339	0.0541100000000001	0.75033
891	7.0	0.10772	0.54967	0.0839099999999999	0.74130
892	2.0	0.09462	0.54132	0.0575899999999999	0.69353
893	2.0	0.26397	0.68907	0.09333	1.04637
894	2.0	0.16133	0.53874	0.03964	0.73971
895	1.0	0.10640	0.56615	0.17145	0.84400
896	2.0	0.34709	0.57401	0.2453	1.16640
897	2.0	0.22649	0.56288	0.07982	0.86919
898	6.0	0.06736	0.57297	0.0397500000000001	0.68008
899	88.0	0.08289	0.53480	0.05192	0.66961
900	13.0	0.22331	0.56807	0.08767	0.87905
901	69.0	0.05167	0.92485	0.0299700000000002	1.00649
902	5.0	0.09290	0.91805	0.0428599999999999	1.05381
903	37.0	0.03751	0.98402	0.0293100000000001	1.05084
904	5.0	0.07974	0.81950	0.00801999999999992	0.90726
905	53.0	0.11133	0.55671	0.20216	0.87020
906	8.0	0.18263	0.55289	0.0375800000000001	0.77310
907	29.0	0.31713	0.59461	0.0995200000000001	1.01126
908	3.0	2.76714	0.89737	0.60769	4.27220
909	22.0	0.03561	0.53877	0.0264799999999999	0.60086
910	14.0	0.14149	0.53367	0.03199	0.70715
911	13.0	0.07505	0.54255	0.13759	0.75519
912	159.0	0.50765	0.75107	1.62503	2.88375
913	3.0	0	0.00000	0.00064	0.00064
914	6.0	0.12103	0.56384	0.09435	0.77922
915	6.0	0.89764	0.77210	1.57501	3.24475
916	0.0	0	0.00000	0.00064	0.00064
917	10.0	0.03606	0.52938	0.03161	0.59705
918	126.0	0.04536	2.02580	0.13304	2.20420
919	40.0	0.06838	1.10065	0.0429300000000001	1.21196
920	14.0	0	0.00000	0.00114	0.00114
921	27.0	0.03448	0.99803	0.0233399999999999	1.05585
922	72.0	0.09590	0.54397	0.0549200000000001	0.69479
923	11.0	0.03167	0.55471	0.02786	0.61424
924	12.0	0.07422	0.54312	0.03651	0.65385
925	70.0	0.13071	0.56049	0.17285	0.86405
926	63.0	0.16982	0.54940	0.03679	0.75601
927	72.0	0.12566	0.55786	0.0603399999999999	0.74386
928	27.0	0.05320	0.52337	0.02623	0.60280
929	70.0	0.50817	1.01670	0.49797	2.02284
930	29.0	0.05347	0.56999	0.02593	0.64939
931	20.0	0.05519	0.52935	0.0277000000000001	0.61224
932	73.0	0.03814	0.53396	0.0232000000000001	0.59530
933	20.0	0.15064	0.54034	0.0297799999999999	0.72076
934	37.0	0	0.00000	0.00062	0.00062
935	42.0	0.51687	0.74953	1.59885	2.86525
936	8.0	0.07705	0.57934	0.0365900000000001	0.69298
937	5.0	0.43982	0.68378	0.0431099999999999	1.16671
938	6.0	0	0.00000	0.00063	0.00063
939	35.0	0.18300	0.54338	0.0402500000000001	0.76663
940	20.0	0.08878	0.55587	0.0400700000000001	0.68472
941	53.0	0	0.00000	0.00062	0.00062
942	2.0	0	0.00000	0.00077	0.00077
943	24.0	0.18995	0.54155	0.05755	0.78905
944	17.0	0.24827	0.67272	0.03573	0.95672
945	49.0	0.18180	0.53026	0.0392100000000001	0.75127
946	33.0	0.21964	0.58939	0.0798	0.88883
947	2.0	0.03728	0.56682	0.01766	0.62176
948	13.0	0.03942	0.55760	0.02024	0.61726
949	21.0	0.04091	0.53949	0.02589	0.60629
950	9.0	0.03609	0.51949	0.1171	0.67268
951	49.0	0.07924	0.54751	0.03877	0.66552
952	9.0	0.11399	0.55749	0.0867399999999999	0.75822
953	69.0	0.17421	0.54131	0.0348600000000001	0.75038
954	72.0	0.09599	0.54393	0.0572699999999999	0.69719
955	22.0	0.03629	0.56318	0.0187299999999999	0.61820
956	39.0	0	0.00000	0.00063	0.00063
957	19.0	0.20538	0.58628	0.0914199999999999	0.88308
958	31.0	0.03812	0.54893	0.0215399999999999	0.60859
959	23.0	0.14638	0.55891	0.08653	0.79182
960	24.0	0.27685	0.58189	0.18469	1.04343
961	13.0	0.32741	0.68554	0.0516000000000001	1.06455
962	39.0	0	0.00000	0.00063	0.00063
963	7.0	0.06063	0.55112	0.03301	0.64476
964	7.0	0.03380	0.66466	0.0175700000000001	0.71603
965	14.0	0.03190	0.55365	0.02416	0.60971
966	1.0	0.03930	0.53863	0.0207299999999999	0.59866
967	56.0	0.07086	0.57548	0.03023	0.67657
968	17.0	0.05088	0.56612	0.02394	0.64094
969	29.0	0.26892	0.66685	0.19418	1.12995
970	35.0	0	0.00453	0.00121	0.00574
971	126.0	0.04525	0.53912	0.0278299999999999	0.61220
972	106.0	0.04477	0.55196	0.03056	0.62729
973	44.0	0	0.00051	0.00012	0.00063
974	5.0	0	0.00000	0.00063	0.00063
975	66.0	0.20872	0.58193	0.05866	0.84931
976	19.0	0.14895	0.54708	0.0441199999999999	0.74015
977	9.0	0.04630	0.52209	0.02035	0.58874
978	13.0	0.05957	0.52637	0.0291	0.61504
979	28.0	0.03540	0.55140	0.02281	0.60961
980	10.0	0.03769	0.52008	0.01935	0.57712
981	13.0	0.06161	0.52195	0.0289	0.61246
982	11.0	0.06458	0.56151	0.0301600000000001	0.65625
983	27.0	0.03559	0.61511	0.02347	0.67417
984	22.0	0.03247	0.55979	0.02778	0.62004
985	13.0	0.19658	0.53158	0.0304099999999999	0.75857
986	8.0	0.03451	0.54634	0.0215799999999999	0.60243
987	7.0	0.25493	0.68302	0.1814	1.11935
988	21.0	0.23114	0.57696	0.0813499999999999	0.88945
989	50.0	0.28570	0.57406	0.18975	1.04951
990	25.0	0.03586	0.51531	0.02072	0.57189
991	28.0	0.11302	0.56445	0.05564	0.73311
992	8.0	0.52162	0.75609	1.60138	2.87909
993	104.0	0.09734	0.57359	0.08684	0.75777
994	15.0	0.10237	0.62637	0.0601700000000001	0.78891
995	121.0	0.18120	0.03441	0.18354	0.39915
996	7.0	0.32440	0.06771	1.34411	1.73622
997	21.0	1.13574	0.33998	1.86005	3.33577
998	3.0	0.21340	0.03013	0.09389	0.33742
999	11.0	0.26446	0.04337	0.20659	0.51442
1000	17.0	0.20131	0.04607	3.51647	3.76385
1001	4.0	0.32613	0.04576	0.13445	0.50634
1002	25.0	0.33847	0.23742	0.24863	0.82452
1003	10.0	0.06357	0.02926	0.97401	1.06684
1004	148.0	0.13161	0.04385	0.40526	0.58072
1005	1.0	0.14974	0.02008	0.0592	0.22902
1006	1.0	0.07156	0.01753	0.05534	0.14443
1007	10.0	0.18145	0.03360	2.28675	2.50180
1008	54.0	0.12515	0.02866	0.0823	0.23611
1009	21.0	2.69855	0.11399	2.50102	5.31356
1010	34.0	21.99604	0.39678	0.389029999999998	22.78185
1011	9.0	0.12657	0.03342	0.28579	0.44578
1012	11.0	0.02389	0.01414	0.13694	0.17497
1013	54.0	0.07715	0.01922	0.17109	0.26746
1014	26.0	0.16436	0.04545	0.43861	0.64842
1015	10.0	0.02543	0.01544	0.28087	0.32174
1016	76.0	0.04410	0.00943	0.01432	0.06785
1017	31.0	1.01167	0.31108	1.79807	3.12082
1018	15.0	0.10369	0.02598	0.10733	0.23700
1019	10.0	0.16778	0.02702	0.05884	0.25364
1020	1.0	0.15338	0.03006	0.06015	0.24359
1021	62.0	64.83454	1.32727	4.50646	70.66827
1022	11.0	0.20300	0.03081	0.10767	0.34148
1023	1.0	0.13322	0.02766	0.12658	0.28746
1024	164.0	0.03684	0.01572	0.27441	0.32697
1025	7.0	0.12747	0.03450	0.20797	0.36994
1026	5.0	0.03908	0.01522	0.1021	0.15640
1027	25.0	0.10689	0.02200	0.07628	0.20517
1028	68.0	0.05883	0.02797	0.53177	0.61857
1029	5.0	0.04382	0.02119	0.39221	0.45722
1030	13.0	0.05150	0.04290	4.05978	4.15418
1031	4.0	0.08862	0.02509	0.16977	0.28348
1032	23.0	0.07324	0.01575	0.71209	0.80108
1033	10.0	0.02522	0.01553	0.28061	0.32136
1034	33.0	0.02874	0.01458	0.02909	0.07241
1035	0.0	0.03460	0.01412	0.03637	0.08509
1036	70.0	0.06626	0.03311	1.38166	1.48103
1037	3.0	0.05684	0.02838	1.35229	1.43751
1038	19.0	0.02563	0.05306	0.03557	0.11426
1039	83.0	0.07300	0.02233	0.19709	0.29242
1040	21.0	0.34993	0.07439	1.57924	2.00356
1041	21.0	66.00411	1.36724	4.38137	71.75272
1042	0.0	0.19376	0.05229	1.01969	1.26574
1043	0.0	0.02802	0.00937	0.03962	0.07701
1044	22.0	0.37131	0.07249	0.82776	1.27156
1045	19.0	0.23422	0.15697	0.17505	0.56624
